,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
381,Andhra Pradesh,Garlic,2009,1565,711,90.1,17.46
382,Andhra Pradesh,Ginger,2009,16674,711,393.89,17.67
383,Andhra Pradesh,Gram,2009,846659,711,109971.98,17.46
384,Andhra Pradesh,Groundnut,2009,389551,711,171865.58,17.67
385,Andhra Pradesh,Groundnut,2009,617067,711,49335.36,17.46
386,Andhra Pradesh,Horse-gram,2009,13170,711,3427.54,17.67
387,Andhra Pradesh,Horse-gram,2009,23512,711,6681.51,17.46
388,Andhra Pradesh,Jowar,2009,184211,711,31445.92,17.67
389,Andhra Pradesh,Jowar,2009,252991,711,33975.86,17.46
390,Andhra Pradesh,Linseed,2009,100,711,114.41,17.67
391,Andhra Pradesh,Maize,2009,996315,711,85276.08,17.46
392,Andhra Pradesh,Maize,2009,1764883,711,47771.36,17.67
393,Andhra Pradesh,Mesta,2009,191397,711,3917.65,17.64
394,Andhra Pradesh,Moong(Green Gram),2009,21104,711,34897.77,17.86
395,Andhra Pradesh,Moong(Green Gram),2009,41502,711,17228.14,17.64
396,Andhra Pradesh,Niger seed,2009,2632,711,1302.71,17.86
397,Andhra Pradesh,Onion,2009,374804,711,3902.18,17.64
398,Andhra Pradesh,Onion,2009,333288,711,2313.36,17.86
399,Andhra Pradesh,Other  Rabi pulses,2009,2314,711,453.22,17.64
400,Andhra Pradesh,Other Kharif pulses,2009,1269,711,478.38,17.86
401,Andhra Pradesh,Potato,2009,57159,711,856.8,17.64
402,Andhra Pradesh,Ragi,2009,41951,711,6614.02,17.86
403,Andhra Pradesh,Ragi,2009,11751,711,1074.74,17.64
404,Andhra Pradesh,Rapeseed &Mustard,2009,2576,711,732.53,17.86
405,Andhra Pradesh,Rice,2009,5956396,711,350687.9,17.64
406,Andhra Pradesh,Rice,2009,4881871,711,234237.22,17.86
407,Andhra Pradesh,Safflower,2009,6079,711,2426.41,17.64
408,Andhra Pradesh,Sesamum,2009,9335,711,8021.28,17.86
409,Andhra Pradesh,Sesamum,2009,11397,711,7358.62,17.09
410,Andhra Pradesh,Small millets,2009,8590,711,4134.74,17.51
411,Andhra Pradesh,Small millets,2009,1004,711,189.38,17.09
412,Andhra Pradesh,Soyabean,2009,128785,711,26570.32,17.51
413,Andhra Pradesh,Sugarcane,2009,11695863,711,26831.78,17.09
414,Andhra Pradesh,Sunflower,2009,270089,711,59588.91,17.51
415,Andhra Pradesh,Sweet potato,2009,6781,711,150.62,17.09
416,Andhra Pradesh,Tapioca,2009,146366,711,1909.78,17.51
417,Andhra Pradesh,Tobacco,2009,724059,711,43925.62,17.09
418,Andhra Pradesh,Urad,2009,12732,711,14099.8,17.51
419,Andhra Pradesh,Urad,2009,255694,711,58850.26,17.09
420,Andhra Pradesh,Wheat,2009,10319,711,1678.24,17.51
421,Andhra Pradesh,Arecanut,2010,195,1297,105.12,17.09
422,Andhra Pradesh,Arhar/Tur,2010,261286,1297,151195.2,17.51
423,Andhra Pradesh,Arhar/Tur,2010,4101,1297,1949.52,17.09
424,Andhra Pradesh,Bajra,2010,84908,1297,12321.12,17.51
425,Andhra Pradesh,Bajra,2010,17254,1297,3837.12,17.32
426,Andhra Pradesh,Banana,2010,1920403,1297,14130.24,17.53
427,Andhra Pradesh,Cashewnut,2010,33563,1297,33144.24,17.32
428,Andhra Pradesh,Castor seed,2010,121143,1297,45053.04,17.53
429,Andhra Pradesh,Coconut ,2010,1220268000,1297,24946.8,17.32
430,Andhra Pradesh,Coriander,2010,13749,1297,4875.12,17.53
431,Andhra Pradesh,Cotton(lint),2010,3890277,1297,428216.88,17.32
432,Andhra Pradesh,Dry chillies,2010,491178,1297,36482.64,17.53
433,Andhra Pradesh,Dry chillies,2010,147120,1297,10430.4,17.32
434,Andhra Pradesh,Garlic,2010,978,1297,111.36,17.53
435,Andhra Pradesh,Ginger,2010,23054,1297,593.28,17.32
436,Andhra Pradesh,Gram,2010,719248,1297,140055.12,17.53
437,Andhra Pradesh,Groundnut,2010,886721,1297,323179.68,17.32
438,Andhra Pradesh,Groundnut,2010,570298,1297,66101.52,17.53
439,Andhra Pradesh,Horse-gram,2010,2985,1297,1496.16,17.32
440,Andhra Pradesh,Horse-gram,2010,13673,1297,7543.44,17.53
441,Andhra Pradesh,Jowar,2010,114330,1297,27437.76,18.17
442,Andhra Pradesh,Jowar,2010,193642,1297,33598.32,18.31
443,Andhra Pradesh,Linseed,2010,258,1297,270.96,18.17
444,Andhra Pradesh,Maize,2010,1639069,1297,105487.2,18.31
445,Andhra Pradesh,Maize,2010,2313946,1297,72939.84,18.17
446,Andhra Pradesh,Mesta,2010,225961,1297,6058.56,18.31
447,Andhra Pradesh,Moong(Green Gram),2010,121685,1297,62665.44,18.17
448,Andhra Pradesh,Moong(Green Gram),2010,44241,1297,28065.84,18.31
449,Andhra Pradesh,Niger seed,2010,3823,1297,2401.68,18.17
450,Andhra Pradesh,Onion,2010,499564,1297,6146.88,18.31
451,Andhra Pradesh,Onion,2010,360959,1297,4268.88,18.17
452,Andhra Pradesh,Other  Rabi pulses,2010,5023,1297,1389.84,18.31
453,Andhra Pradesh,Other Kharif pulses,2010,1194,1297,619.44,18.17
454,Andhra Pradesh,Potato,2010,66316,1297,1428.72,18.31
455,Andhra Pradesh,Ragi,2010,42556,1297,8898.72,18.17
456,Andhra Pradesh,Ragi,2010,7725,1297,1258.56,18.31
457,Andhra Pradesh,Rapeseed &Mustard,2010,16777,1297,1661.28,17.74
458,Andhra Pradesh,Rice,2010,7509866,1297,701230.32,17.62
459,Andhra Pradesh,Rice,2010,6909447,1297,439083.84,17.74
460,Andhra Pradesh,Safflower,2010,8897,1297,3141.6,17.62
461,Andhra Pradesh,Sesamum,2010,13862,1297,19632,17.74
462,Andhra Pradesh,Sesamum,2010,12271,1297,10362,17.62
463,Andhra Pradesh,Small millets,2010,26648,1297,6729.6,17.74
464,Andhra Pradesh,Small millets,2010,1262,1297,303.12,17.62
465,Andhra Pradesh,Soyabean,2010,217682,1297,30650.88,17.74
466,Andhra Pradesh,Sugarcane,2010,14942455,1297,46014.96,17.62
467,Andhra Pradesh,Sunflower,2010,156170,1297,54086.64,17.74
468,Andhra Pradesh,Sweet potato,2010,10887,1297,204,17.62
469,Andhra Pradesh,Tapioca,2010,84686,1297,3086.16,17.74
470,Andhra Pradesh,Tobacco,2010,748159,1297,54368.16,17.62
471,Andhra Pradesh,Urad,2010,46191,1297,19756.08,17.74
472,Andhra Pradesh,Urad,2010,207272,1297,91566.96,17.62
473,Andhra Pradesh,Wheat,2010,13143,1297,2420.4,17.64
474,Andhra Pradesh,Arecanut,2011,275,861.9,185.46,17.97
475,Andhra Pradesh,Arhar/Tur,2011,144679,861.9,157956.81,17.64
476,Andhra Pradesh,Arhar/Tur,2011,1409,861.9,937.53,17.97
477,Andhra Pradesh,Bajra,2011,47506,861.9,10696.95,17.64
478,Andhra Pradesh,Bajra,2011,11138,861.9,3546.84,17.97
479,Andhra Pradesh,Banana,2011,2308295,861.9,20493.99,17.64
480,Andhra Pradesh,Cashewnut,2011,38894,861.9,45506.34,17.97
481,Andhra Pradesh,Castor seed,2011,52509,861.9,83582.4,17.64
482,Andhra Pradesh,Coconut ,2011,1430853709,861.9,34309.11,17.97
483,Andhra Pradesh,Coriander,2011,7427,861.9,4230.93,17.64
484,Andhra Pradesh,Cotton(lint),2011,3181907,861.9,680789.67,17.97
485,Andhra Pradesh,Cowpea(Lobia),2011,1119,861.9,1556.94,17.64
486,Andhra Pradesh,Cowpea(Lobia),2011,12408,861.9,5137.11,17.97
487,Andhra Pradesh,Dry chillies,2011,631557,861.9,66334.29,17.64
488,Andhra Pradesh,Dry chillies,2011,172647,861.9,15592.83,17.97
489,Andhra Pradesh,Garlic,2011,930,861.9,141.57,18.29
490,Andhra Pradesh,Ginger,2011,21883,861.9,781.77,18.54
491,Andhra Pradesh,Gram,2011,519918,861.9,186368.82,18.29
492,Andhra Pradesh,Groundnut,2011,381759,861.9,348695.82,18.54
493,Andhra Pradesh,Groundnut,2011,462862,861.9,82626.06,18.29
494,Andhra Pradesh,Horse-gram,2011,2699,861.9,1939.74,18.54
495,Andhra Pradesh,Horse-gram,2011,10520,861.9,8244.39,18.29
496,Andhra Pradesh,Jowar,2011,153600,861.9,34076.79,18.54
497,Andhra Pradesh,Jowar,2011,342633,861.9,57200.55,18.29
498,Andhra Pradesh,Linseed,2011,158,861.9,245.52,18.54
499,Andhra Pradesh,Maize,2011,1492303,861.9,175203.27,18.29
500,Andhra Pradesh,Maize,2011,2163376,861.9,109825.65,18.54
501,Andhra Pradesh,Mesta,2011,199619,861.9,8500.8,18.29
502,Andhra Pradesh,Moong(Green Gram),2011,82507,861.9,50189.04,18.54
503,Andhra Pradesh,Moong(Green Gram),2011,79912,861.9,43354.08,18.29
504,Andhra Pradesh,Niger seed,2011,2558,861.9,2270.4,18.54
505,Andhra Pradesh,Onion,2011,554878,861.9,13072.29,17.23
506,Andhra Pradesh,Onion,2011,444871,861.9,5734.74,17.52
507,Andhra Pradesh,Other  Rabi pulses,2011,4569,861.9,1932.48,17.23
508,Andhra Pradesh,Other Kharif pulses,2011,1459,861.9,1141.47,17.52
509,Andhra Pradesh,Potato,2011,60802,861.9,1998.81,17.23
510,Andhra Pradesh,Ragi,2011,31267,861.9,12228.81,17.52
511,Andhra Pradesh,Ragi,2011,9505,861.9,1775.07,17.23
512,Andhra Pradesh,Rapeseed &Mustard,2011,16183,861.9,2183.61,17.52
513,Andhra Pradesh,Rice,2011,8563334,861.9,948403.17,17.23
514,Andhra Pradesh,Rice,2011,4328458,861.9,403226.67,17.52
515,Andhra Pradesh,Safflower,2011,7508,861.9,3326.4,17.23
516,Andhra Pradesh,Sesamum,2011,7939,861.9,10948.74,17.52
517,Andhra Pradesh,Sesamum,2011,12144,861.9,12973.95,17.23
518,Andhra Pradesh,Small millets,2011,17001,861.9,8959.5,17.52
519,Andhra Pradesh,Small millets,2011,1519,861.9,607.53,17.23
520,Andhra Pradesh,Soyabean,2011,210812,861.9,43061.04,17.52
521,Andhra Pradesh,Sugarcane,2011,16688857,861.9,67332.54,17.15
522,Andhra Pradesh,Sunflower,2011,123565,861.9,51986.55,17.71
523,Andhra Pradesh,Sweet potato,2011,12599,861.9,323.4,17.15
524,Andhra Pradesh,Tapioca,2011,127953,861.9,4221.69,17.71
525,Andhra Pradesh,Tobacco,2011,766816,861.9,70445.76,17.15
526,Andhra Pradesh,Urad,2011,40360,861.9,20648.43,17.71
527,Andhra Pradesh,Urad,2011,327400,861.9,157455.87,17.15
528,Andhra Pradesh,Wheat,2011,10914,861.9,2724.15,17.71
529,Andhra Pradesh,other oilseeds,2011,1050821,861.9,16241.28,17.15
530,Andhra Pradesh,other oilseeds,2011,4422,861.9,2299.11,17.71
531,Andhra Pradesh,Arecanut,2012,365,968.7,180.11,17.15
532,Andhra Pradesh,Arhar/Tur,2012,251000,968.7,148800,17.71
533,Andhra Pradesh,Bajra,2012,100000,968.7,18600,17.15
534,Andhra Pradesh,Bajra,2012,11000,968.7,2170,17.71
535,Andhra Pradesh,Cashewnut,2012,33048,968.7,37752.42,17.15
536,Andhra Pradesh,Castor seed,2012,105000,968.7,64480,17.71
537,Andhra Pradesh,Coconut ,2012,1670659000,968.7,30945.75,16.98
538,Andhra Pradesh,Coriander,2012,717,968.7,343.79,17.66
539,Andhra Pradesh,Coriander,2012,4534,968.7,2333.68,16.98
540,Andhra Pradesh,Cotton(lint),2012,5600000,968.7,744620,17.66
541,Andhra Pradesh,Cowpea(Lobia),2012,2000,968.7,1550,16.98
542,Andhra Pradesh,Cowpea(Lobia),2012,17000,968.7,5580,17.66
543,Andhra Pradesh,Dry chillies,2012,581000,968.7,49600,16.98
544,Andhra Pradesh,Dry chillies,2012,175000,968.7,13640,17.66
545,Andhra Pradesh,Ginger,2012,2587,968.7,217.62,16.98
546,Andhra Pradesh,Ginger,2012,8,968.7,0.31,17.66
547,Andhra Pradesh,Gram,2012,762000,968.7,211110,16.98
548,Andhra Pradesh,Groundnut,2012,563000,968.7,328290,17.66
549,Andhra Pradesh,Groundnut,2012,549000,968.7,88660,16.98
550,Andhra Pradesh,Horse-gram,2012,3000,968.7,1550,17.66
551,Andhra Pradesh,Horse-gram,2012,16000,968.7,8370,16.98
552,Andhra Pradesh,Jowar,2012,161000,968.7,31930,17.66
553,Andhra Pradesh,Jowar,2012,381000,968.7,57040,17.71
554,Andhra Pradesh,Linseed,2012,203,968.7,130.82,18.42
555,Andhra Pradesh,Maize,2012,2341000,968.7,175150,17.71
556,Andhra Pradesh,Maize,2012,2513000,968.7,126170,18.42
557,Andhra Pradesh,Mesta,2012,126000,968.7,4650,17.71
558,Andhra Pradesh,Moong(Green Gram),2012,107000,968.7,46810,18.42
559,Andhra Pradesh,Moong(Green Gram),2012,87000,968.7,39370,17.71
560,Andhra Pradesh,Niger seed,2012,5813,968.7,2564.63,18.42
561,Andhra Pradesh,Onion,2012,450000,968.7,7750,17.71
562,Andhra Pradesh,Onion,2012,386000,968.7,4340,18.42
563,Andhra Pradesh,Other  Rabi pulses,2012,4021,968.7,2042.9,17.71
564,Andhra Pradesh,Other Kharif pulses,2012,1923,968.7,907.99,18.42
565,Andhra Pradesh,Potato,2012,4093,968.7,82.77,17.71
566,Andhra Pradesh,Potato,2012,14306,968.7,289.54,18.42
567,Andhra Pradesh,Ragi,2012,38000,968.7,11160,17.71
568,Andhra Pradesh,Ragi,2012,6000,968.7,1550,18.42
569,Andhra Pradesh,Rapeseed &Mustard,2012,1530,968.7,1091.82,17.58
570,Andhra Pradesh,Rice,2012,7167000,968.7,770970,18.07
571,Andhra Pradesh,Rice,2012,4344000,968.7,353710,17.58
572,Andhra Pradesh,Safflower,2012,172,968.7,85.56,18.07
573,Andhra Pradesh,Sesamum,2012,6000,968.7,7750,17.58
574,Andhra Pradesh,Sesamum,2012,15000,968.7,12710,18.07
575,Andhra Pradesh,Small millets,2012,35000,968.7,11160,17.58
576,Andhra Pradesh,Small millets,2012,1000,968.7,620,18.07
577,Andhra Pradesh,Soyabean,2012,2393,968.7,408.27,17.58
578,Andhra Pradesh,Soyabean,2012,147,968.7,25.11,18.07
579,Andhra Pradesh,Sugarcane,2012,15448000,968.7,60760,17.58
580,Andhra Pradesh,Sunflower,2012,14000,968.7,5890,18.07
581,Andhra Pradesh,Sunflower,2012,87000,968.7,38130,17.58
582,Andhra Pradesh,Sweet potato,2012,1341,968.7,40.61,18.07
583,Andhra Pradesh,Sweet potato,2012,6257,968.7,201.5,17.58
584,Andhra Pradesh,Tapioca,2012,213952,968.7,3601.89,18.07
585,Andhra Pradesh,Tobacco,2012,151392,968.7,5581.86,17.67
586,Andhra Pradesh,Tobacco,2012,286,968.7,17.36,18.11
587,Andhra Pradesh,Tobacco,2012,265000,968.7,41540,17.67
588,Andhra Pradesh,Urad,2012,51000,968.7,17670,18.11
589,Andhra Pradesh,Urad,2012,321000,968.7,119970,17.67
590,Andhra Pradesh,Wheat,2012,9000,968.7,2480,18.11
591,Andhra Pradesh,Arecanut,2013,255,1062.3,128.52,17.67
592,Andhra Pradesh,Arhar/Tur,2013,102954,1062.3,49363.02,18.11
593,Andhra Pradesh,Arhar/Tur,2013,1003,1062.3,350.46,17.67
594,Andhra Pradesh,Bajra,2013,77599,1062.3,12671.1,18.11
595,Andhra Pradesh,Bajra,2013,4256,1062.3,620.19,17.67
596,Andhra Pradesh,Banana,2013,1888161,1062.3,16369.02,18.11
597,Andhra Pradesh,Black pepper,2013,3,1062.3,1.08,17.67
598,Andhra Pradesh,Cashewnut,2013,37820,1062.3,32403.24,18.11
599,Andhra Pradesh,Castor seed,2013,24827,1062.3,12849.84,17.67
600,Andhra Pradesh,Castor seed,2013,956,1062.3,348.57,18.11
601,Andhra Pradesh,Coconut ,2013,1610007000,1062.3,26747.82,17.32
602,Andhra Pradesh,Coriander,2013,333,1062.3,139.59,17.83
603,Andhra Pradesh,Coriander,2013,4685,1062.3,2142.18,17.32
604,Andhra Pradesh,Cotton(lint),2013,2175683,1062.3,181293.93,17.83
605,Andhra Pradesh,Cotton(lint),2013,12281,1062.3,1391.85,17.32
606,Andhra Pradesh,Cowpea(Lobia),2013,1617,1062.3,1004.4,17.83
607,Andhra Pradesh,Cowpea(Lobia),2013,7244,1062.3,2268.81,17.32
608,Andhra Pradesh,Dry chillies,2013,521588,1062.3,30489.48,17.83
609,Andhra Pradesh,Dry chillies,2013,80405,1062.3,4965.84,17.32
610,Andhra Pradesh,Ginger,2013,1369,1062.3,96.66,17.83
611,Andhra Pradesh,Gram,2013,648031,1062.3,127542.6,17.32
612,Andhra Pradesh,Groundnut,2013,680825,1062.3,293217.57,17.83
613,Andhra Pradesh,Groundnut,2013,200486,1062.3,24404.22,17.32
614,Andhra Pradesh,Horse-gram,2013,5120,1062.3,2367.36,17.83
615,Andhra Pradesh,Horse-gram,2013,9743,1062.3,5248.26,17.32
616,Andhra Pradesh,Jowar,2013,57193,1062.3,8837.64,17.83
617,Andhra Pradesh,Jowar,2013,208482,1062.3,23088.51,18.1
618,Andhra Pradesh,Linseed,2013,228,1062.3,127.71,18.35
619,Andhra Pradesh,Maize,2013,407657,1062.3,29658.42,18.1
620,Andhra Pradesh,Maize,2013,1805828,1062.3,65412.63,18.35
621,Andhra Pradesh,Mesta,2013,83557,1062.3,2460.24,18.1
622,Andhra Pradesh,Mesta,2013,472,1062.3,14.04,18.35
623,Andhra Pradesh,Moong(Green Gram),2013,8956,1062.3,4722.3,18.1
624,Andhra Pradesh,Moong(Green Gram),2013,72653,1062.3,31378.32,18.35
625,Andhra Pradesh,Niger seed,2013,11,1062.3,5.67,18.1
626,Andhra Pradesh,Niger seed,2013,4483,1062.3,2373.03,18.35
627,Andhra Pradesh,Onion,2013,394680,1062.3,5658.93,18.1
628,Andhra Pradesh,Onion,2013,117905,1062.3,1438.02,18.35
629,Andhra Pradesh,Other Kharif pulses,2013,2369,1062.3,941.76,18.1
630,Andhra Pradesh,Potato,2013,6710,1062.3,103.95,18.35
631,Andhra Pradesh,Potato,2013,18530,1062.3,289.71,18.1
632,Andhra Pradesh,Ragi,2013,36385,1062.3,9995.67,18.35
633,Andhra Pradesh,Ragi,2013,7056,1062.3,1225.26,16.71
634,Andhra Pradesh,Rapeseed &Mustard,2013,2121,1062.3,889.65,17.14
635,Andhra Pradesh,Rice,2013,4356822,1062.3,460499.85,16.71
636,Andhra Pradesh,Rice,2013,3636603,1062.3,237028.95,17.14
637,Andhra Pradesh,Safflower,2013,120,1062.3,58.05,16.71
638,Andhra Pradesh,Sannhamp,2013,0,1062.3,1278.18,17.14
639,Andhra Pradesh,Sesamum,2013,12589,1062.3,7572.15,16.71
640,Andhra Pradesh,Sesamum,2013,8625,1062.3,8933.76,17.14
641,Andhra Pradesh,Small millets,2013,19547,1062.3,7187.4,16.71
642,Andhra Pradesh,Small millets,2013,934,1062.3,237.06,17.14
643,Andhra Pradesh,Soyabean,2013,4872,1062.3,816.75,16.71
644,Andhra Pradesh,Soyabean,2013,129,1062.3,21.6,17.14
645,Andhra Pradesh,Sugarcane,2013,12008047,1062.3,41268.69,16.71
646,Andhra Pradesh,Sunflower,2013,14053,1062.3,4813.56,17.14
647,Andhra Pradesh,Sunflower,2013,53925,1062.3,16772.94,16.71
648,Andhra Pradesh,Sweet potato,2013,1660,1062.3,45.9,17.14
649,Andhra Pradesh,Sweet potato,2013,6049,1062.3,166.32,17.71
650,Andhra Pradesh,Tapioca,2013,194968,1062.3,2858.76,18.39
651,Andhra Pradesh,Tapioca,2013,368,1062.3,5.4,17.71
652,Andhra Pradesh,Tobacco,2013,164772,1062.3,6023.43,18.39
653,Andhra Pradesh,Tobacco,2013,263122,1062.3,37407.42,17.71
654,Andhra Pradesh,Urad,2013,9901,1062.3,3917.16,18.39
655,Andhra Pradesh,Urad,2013,196803,1062.3,67571.55,17.71
656,Andhra Pradesh,Wheat,2013,249,1062.3,93.96,18.39
657,Andhra Pradesh,other oilseeds,2013,1263934,1062.3,28767.96,17.71
658,Andhra Pradesh,Arecanut,2014,338,687.6,159.39,18.39
659,Andhra Pradesh,Arhar/Tur,2014,74560,687.6,49163.4,17.71
660,Andhra Pradesh,Arhar/Tur,2014,1224,687.6,516.12,18.39
661,Andhra Pradesh,Bajra,2014,31913,687.6,8169.15,17.71
662,Andhra Pradesh,Bajra,2014,6586,687.6,1129.59,18.39
663,Andhra Pradesh,Banana,2014,1945126,687.6,20330.31,17.71
664,Andhra Pradesh,Cashewnut,2014,39834,687.6,37604.49,18.39
665,Andhra Pradesh,Castor seed,2014,26668,687.6,15220.26,18.16
666,Andhra Pradesh,Castor seed,2014,838,687.6,565.95,18.09
667,Andhra Pradesh,Coconut ,2014,1447900000,687.6,32702.01,18.16
668,Andhra Pradesh,Coriander,2014,85,687.6,54.12,18.09
669,Andhra Pradesh,Coriander,2014,20699,687.6,13204.62,18.16
670,Andhra Pradesh,Cotton(lint),2014,2735370,687.6,268902.15,18.09
671,Andhra Pradesh,Cotton(lint),2014,15914,687.6,2053.26,18.16
672,Andhra Pradesh,Cowpea(Lobia),2014,1865,687.6,1471.47,18.09
673,Andhra Pradesh,Cowpea(Lobia),2014,10735,687.6,3160.08,18.16
674,Andhra Pradesh,Dry chillies,2014,614517,687.6,36074.28,18.09
675,Andhra Pradesh,Dry chillies,2014,125104,687.6,8462.19,18.16
676,Andhra Pradesh,Ginger,2014,1118,687.6,129.03,18.09
677,Andhra Pradesh,Ginger,2014,103,687.6,11.88,18.16
678,Andhra Pradesh,Gram,2014,390967,687.6,112782.78,18.09
679,Andhra Pradesh,Groundnut,2014,329520,687.6,265316.04,18.16
680,Andhra Pradesh,Groundnut,2014,163003,687.6,23133.66,18.09
681,Andhra Pradesh,Horse-gram,2014,4728,687.6,3474.57,17.33
682,Andhra Pradesh,Horse-gram,2014,10784,687.6,8105.46,17.84
683,Andhra Pradesh,Jowar,2014,54926,687.6,12185.58,17.33
684,Andhra Pradesh,Jowar,2014,289549,687.6,34496.55,17.84
685,Andhra Pradesh,Linseed,2014,174,687.6,119.13,17.33
686,Andhra Pradesh,Maize,2014,328758,687.6,32954.79,17.84
687,Andhra Pradesh,Maize,2014,1609315,687.6,67142.79,17.33
688,Andhra Pradesh,Mesta,2014,47061,687.6,2190.21,17.84
689,Andhra Pradesh,Mesta,2014,355,687.6,17.16,17.33
690,Andhra Pradesh,Moong(Green Gram),2014,10461,687.6,3764.64,17.84
691,Andhra Pradesh,Moong(Green Gram),2014,131294,687.6,52811.88,17.33
692,Andhra Pradesh,Niger seed,2014,2376,687.6,2434.74,17.84
693,Andhra Pradesh,Onion,2014,540640,687.6,9716.85,17.33
694,Andhra Pradesh,Onion,2014,85150,687.6,1314.39,17.84
695,Andhra Pradesh,Other  Rabi pulses,2014,11779,687.6,3424.08,17.33
696,Andhra Pradesh,Other Kharif pulses,2014,3270,687.6,1057.98,17.84
697,Andhra Pradesh,Potato,2014,6055,687.6,115.83,17.58
698,Andhra Pradesh,Potato,2014,17881,687.6,341.22,17.93
699,Andhra Pradesh,Ragi,2014,27354,687.6,9484.86,17.58
700,Andhra Pradesh,Ragi,2014,7046,687.6,1550.34,17.93
701,Andhra Pradesh,Rapeseed &Mustard,2014,3203,687.6,1884.63,17.58
702,Andhra Pradesh,Rice,2014,5097447,687.6,539523.93,17.93
703,Andhra Pradesh,Rice,2014,3358137,687.6,250481.22,17.58
704,Andhra Pradesh,Safflower,2014,37,687.6,28.05,17.93
705,Andhra Pradesh,Safflower,2014,211,687.6,224.73,17.58
706,Andhra Pradesh,Sesamum,2014,5737,687.6,6948.81,17.93
707,Andhra Pradesh,Sesamum,2014,22084,687.6,21019.68,17.58
708,Andhra Pradesh,Small millets,2014,12691,687.6,6007.32,17.93
709,Andhra Pradesh,Small millets,2014,1887,687.6,621.39,17.58
710,Andhra Pradesh,Soyabean,2014,1669,687.6,240.9,17.93
711,Andhra Pradesh,Soyabean,2014,293,687.6,62.7,17.58
712,Andhra Pradesh,Sugarcane,2014,10002941,687.6,45944.58,17.93
713,Andhra Pradesh,Sunflower,2014,5949,687.6,3639.24,18.18
714,Andhra Pradesh,Sunflower,2014,34218,687.6,12873.63,18.43
715,Andhra Pradesh,Sweet potato,2014,1146,687.6,33.99,18.18
716,Andhra Pradesh,Sweet potato,2014,7428,687.6,222.42,18.43
717,Andhra Pradesh,Tapioca,2014,210558,687.6,3542.88,18.18
718,Andhra Pradesh,Tapioca,2014,0,687.6,16.17,18.43
719,Andhra Pradesh,Tobacco,2014,152700,687.6,6511.89,18.18
720,Andhra Pradesh,Tobacco,2014,348342,687.6,44980.98,18.43
721,Andhra Pradesh,Urad,2014,20949,687.6,6409.92,18.18
722,Andhra Pradesh,Urad,2014,277700,687.6,97816.62,18.43
723,Andhra Pradesh,Wheat,2014,256,687.6,105.6,18.18
724,Andhra Pradesh,other oilseeds,2014,1307544,687.6,20127.36,18.43
725,Andhra Pradesh,Arecanut,2015,1795,940.7,170.28,18.18
726,Andhra Pradesh,Arhar/Tur,2015,128654,940.7,71056.59,18.43
727,Andhra Pradesh,Arhar/Tur,2015,3472,940.7,1648.35,18.18
728,Andhra Pradesh,Bajra,2015,58890,940.7,10995.27,18.43
729,Andhra Pradesh,Bajra,2015,6133,940.7,1128.93,16.45
730,Andhra Pradesh,Banana,2015,2322913,940.7,19611.24,16.88
731,Andhra Pradesh,Cashewnut,2015,40835,940.7,36241.59,16.45
732,Andhra Pradesh,Castor seed,2015,27592,940.7,16150.2,16.88
733,Andhra Pradesh,Castor seed,2015,1226,940.7,589.05,16.45
734,Andhra Pradesh,Coconut ,2015,1427745000,940.7,34302.84,16.88
735,Andhra Pradesh,Coriander,2015,13,940.7,11.88,16.45
736,Andhra Pradesh,Coriander,2015,10385,940.7,8349.66,16.88
737,Andhra Pradesh,Cotton(lint),2015,1810621,940.7,218681.43,16.45
738,Andhra Pradesh,Cotton(lint),2015,6662,940.7,1120.02,16.88
739,Andhra Pradesh,Cowpea(Lobia),2015,9696,940.7,3644.19,16.45
740,Andhra Pradesh,Cowpea(Lobia),2015,6569,940.7,2640.99,16.88
741,Andhra Pradesh,Dry chillies,2015,516347,940.7,43458.69,16.45
742,Andhra Pradesh,Dry chillies,2015,102073,940.7,8039.46,16.88
743,Andhra Pradesh,Ginger,2015,955,940.7,119.46,16.45
744,Andhra Pradesh,Ginger,2015,3,940.7,0.33,16.88
